# Round 9 — Path B4: framework-embedded / platform-provider / coding-agent / browser-agent deep-fill
# generated_by: scripts/path_b4_frameworks_platforms.py
# source: extraction/data-gaps.csv + web/landscape.json
# total_rows: 1058
# curated_fills: 29
# per_source:
#   record.url-backfill: 619
#   terminal-mark-p5: 305
#   terminal-mark-perf: 61
#   deferred-editorial: 44
#   curated-knowledge: 16
#   curated-citation: 13
# per_section_per_source:
#   Browser-agent memory | curated-citation: 1
#   Browser-agent memory | curated-knowledge: 3
#   Browser-agent memory | deferred-editorial: 1
#   Browser-agent memory | record.url-backfill: 89
#   Browser-agent memory | terminal-mark-p5: 49
#   Browser-agent memory | terminal-mark-perf: 8
#   Coding-agent memory | curated-citation: 1
#   Coding-agent memory | curated-knowledge: 6
#   Coding-agent memory | deferred-editorial: 4
#   Coding-agent memory | record.url-backfill: 118
#   Coding-agent memory | terminal-mark-p5: 53
#   Coding-agent memory | terminal-mark-perf: 10
#   Framework-embedded memory | curated-citation: 6
#   Framework-embedded memory | curated-knowledge: 4
#   Framework-embedded memory | deferred-editorial: 38
#   Framework-embedded memory | record.url-backfill: 276
#   Framework-embedded memory | terminal-mark-p5: 147
#   Framework-embedded memory | terminal-mark-perf: 29
#   Platform-provider memory | curated-citation: 5
#   Platform-provider memory | curated-knowledge: 3
#   Platform-provider memory | deferred-editorial: 1
#   Platform-provider memory | record.url-backfill: 136
#   Platform-provider memory | terminal-mark-p5: 56
#   Platform-provider memory | terminal-mark-perf: 14
record_id,record_name,section,column,gap_class,priority,old_value,new_value,citation_url,new_status,source
opera-ai-formerly-aria--blogs-opera-com,Opera AI (formerly Aria),Browser-agent memory,import-export,fillable-and-missing,5,searched not found,searched not found,https://blogs.opera.com/news/2025/02/aria-gets-memory-feature-new-ai-feature-drop/,depth-floor-reached,terminal-mark-p5
opera-ai-formerly-aria--blogs-opera-com,Opera AI (formerly Aria),Browser-agent memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://blogs.opera.com/news/2025/02/aria-gets-memory-feature-new-ai-feature-drop/,depth-floor-reached,terminal-mark-p5
opera-ai-formerly-aria--blogs-opera-com,Opera AI (formerly Aria),Browser-agent memory,namespace,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://blogs.opera.com/news/2025/02/aria-gets-memory-feature-new-ai-feature-drop/,depth-floor-reached,terminal-mark-p5
opera-ai-formerly-aria--blogs-opera-com,Opera AI (formerly Aria),Browser-agent memory,otel,fillable-and-missing,5,searched not found,searched not found,https://blogs.opera.com/news/2025/02/aria-gets-memory-feature-new-ai-feature-drop/,depth-floor-reached,terminal-mark-p5
opera-ai-formerly-aria--blogs-opera-com,Opera AI (formerly Aria),Browser-agent memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://blogs.opera.com/news/2025/02/aria-gets-memory-feature-new-ai-feature-drop/,depth-floor-reached,terminal-mark-p5
opera-ai-formerly-aria--blogs-opera-com,Opera AI (formerly Aria),Browser-agent memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://blogs.opera.com/news/2025/02/aria-gets-memory-feature-new-ai-feature-drop/,depth-floor-reached,terminal-mark-p5
perplexity-comet--perplexity-ai,Perplexity Comet,Browser-agent memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://www.perplexity.ai/comet,depth-floor-reached,terminal-mark-p5
perplexity-comet--perplexity-ai,Perplexity Comet,Browser-agent memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.perplexity.ai/comet,depth-floor-reached,terminal-mark-p5
perplexity-comet--perplexity-ai,Perplexity Comet,Browser-agent memory,import-export,fillable-and-missing,5,searched not found,searched not found,https://www.perplexity.ai/comet,depth-floor-reached,terminal-mark-p5
perplexity-comet--perplexity-ai,Perplexity Comet,Browser-agent memory,mcp-support,fillable-and-missing,5,searched not found,Comet Assistant supports MCP servers via comet://settings/connectors,https://www.perplexity.ai/hub/blog/introducing-comet,real-data,curated-knowledge
perplexity-comet--perplexity-ai,Perplexity Comet,Browser-agent memory,otel,fillable-and-missing,5,searched not found,searched not found,https://www.perplexity.ai/comet,depth-floor-reached,terminal-mark-p5
perplexity-comet--perplexity-ai,Perplexity Comet,Browser-agent memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://www.perplexity.ai/comet,depth-floor-reached,terminal-mark-p5
perplexity-memory--perplexity-ai,Perplexity Memory,Platform-provider memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.perplexity.ai/help-center/en/articles/10968016-memory,depth-floor-reached,terminal-mark-p5
perplexity-memory--perplexity-ai,Perplexity Memory,Platform-provider memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://www.perplexity.ai/help-center/en/articles/10968016-memory,depth-floor-reached,terminal-mark-p5
perplexity-memory--perplexity-ai,Perplexity Memory,Platform-provider memory,namespace,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.perplexity.ai/help-center/en/articles/10968016-memory,depth-floor-reached,terminal-mark-p5
perplexity-memory--perplexity-ai,Perplexity Memory,Platform-provider memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.perplexity.ai/help-center/en/articles/10968016-memory,depth-floor-reached,terminal-mark-p5
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,depth-floor-reached,terminal-mark-p5
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,depth-floor-reached,terminal-mark-p5
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,Framework-embedded memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,depth-floor-reached,terminal-mark-p5
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,depth-floor-reached,terminal-mark-p5
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,Framework-embedded memory,forgetting,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,depth-floor-reached,terminal-mark-p5
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,Framework-embedded memory,namespace,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,depth-floor-reached,terminal-mark-p5
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,depth-floor-reached,terminal-mark-p5
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,Framework-embedded memory,versioning,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,depth-floor-reached,terminal-mark-p5
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,Framework-embedded memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,namespace,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,otel,fillable-and-missing,5,searched not found,searched not found,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
relevance-ai-memory--relevanceai-com,Relevance AI Memory,Framework-embedded memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://relevanceai.com/docs/agent/build-your-agent/memory,depth-floor-reached,terminal-mark-p5
replit-agent--replit-com,Replit Agent,Coding-agent memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://replit.com/products/agent,depth-floor-reached,terminal-mark-p5
replit-agent--replit-com,Replit Agent,Coding-agent memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://replit.com/products/agent,depth-floor-reached,terminal-mark-p5
replit-agent--replit-com,Replit Agent,Coding-agent memory,import-export,fillable-and-missing,5,searched not found,searched not found,https://replit.com/products/agent,depth-floor-reached,terminal-mark-p5
replit-agent--replit-com,Replit Agent,Coding-agent memory,mcp-support,fillable-and-missing,5,searched not found,MCP server configuration via .replit / agent settings as of Replit Agent 3,https://docs.replit.com/replitai/agent,real-data,curated-knowledge
replit-agent--replit-com,Replit Agent,Coding-agent memory,otel,fillable-and-missing,5,searched not found,searched not found,https://replit.com/products/agent,depth-floor-reached,terminal-mark-p5
replit-agent--replit-com,Replit Agent,Coding-agent memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://replit.com/products/agent,depth-floor-reached,terminal-mark-p5
replit-agent--replit-com,Replit Agent,Coding-agent memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://replit.com/products/agent,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,otel,fillable-and-missing,5,searched not found,searched not found,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,schema-evolution,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
retell-ai--retellai-com,Retell AI,Framework-embedded memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.retellai.com/,depth-floor-reached,terminal-mark-p5
rivet-memory-node-ironclad--rivet-ironcladapp-com,Rivet Memory Node (Ironclad),Framework-embedded memory,consistency,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://rivet.ironcladapp.com/,depth-floor-reached,terminal-mark-p5
rivet-memory-node-ironclad--rivet-ironcladapp-com,Rivet Memory Node (Ironclad),Framework-embedded memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://rivet.ironcladapp.com/,depth-floor-reached,terminal-mark-p5
rivet-memory-node-ironclad--rivet-ironcladapp-com,Rivet Memory Node (Ironclad),Framework-embedded memory,namespace,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://rivet.ironcladapp.com/,depth-floor-reached,terminal-mark-p5
rivet-memory-node-ironclad--rivet-ironcladapp-com,Rivet Memory Node (Ironclad),Framework-embedded memory,otel,fillable-and-missing,5,searched not found,searched not found,https://rivet.ironcladapp.com/,depth-floor-reached,terminal-mark-p5
rivet-memory-node-ironclad--rivet-ironcladapp-com,Rivet Memory Node (Ironclad),Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://rivet.ironcladapp.com/,depth-floor-reached,terminal-mark-p5
rivet-memory-node-ironclad--rivet-ironcladapp-com,Rivet Memory Node (Ironclad),Framework-embedded memory,versioning,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://rivet.ironcladapp.com/,depth-floor-reached,terminal-mark-p5
semantic-kernel-memory--learn-microsoft-com,Semantic Kernel Memory,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://learn.microsoft.com/en-us/semantic-kernel/frameworks/agent/agent-memory,depth-floor-reached,terminal-mark-p5
semantic-kernel-memory--learn-microsoft-com,Semantic Kernel Memory,Framework-embedded memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://learn.microsoft.com/en-us/semantic-kernel/frameworks/agent/agent-memory,depth-floor-reached,terminal-mark-p5
semantic-kernel-memory--learn-microsoft-com,Semantic Kernel Memory,Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://learn.microsoft.com/en-us/semantic-kernel/frameworks/agent/agent-memory,depth-floor-reached,terminal-mark-p5
semantic-kernel-memory--learn-microsoft-com,Semantic Kernel Memory,Framework-embedded memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://learn.microsoft.com/en-us/semantic-kernel/frameworks/agent/agent-memory,depth-floor-reached,terminal-mark-p5
semantic-kernel-memory--learn-microsoft-com,Semantic Kernel Memory,Framework-embedded memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://learn.microsoft.com/en-us/semantic-kernel/frameworks/agent/agent-memory,depth-floor-reached,terminal-mark-p5
sigma-private-ai-browser--sigmabrowser-com,Sigma (Private AI Browser),Browser-agent memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://www.sigmabrowser.com/,depth-floor-reached,terminal-mark-p5
sigma-private-ai-browser--sigmabrowser-com,Sigma (Private AI Browser),Browser-agent memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.sigmabrowser.com/,depth-floor-reached,terminal-mark-p5
sigma-private-ai-browser--sigmabrowser-com,Sigma (Private AI Browser),Browser-agent memory,import-export,fillable-and-missing,5,searched not found,searched not found,https://www.sigmabrowser.com/,depth-floor-reached,terminal-mark-p5
sigma-private-ai-browser--sigmabrowser-com,Sigma (Private AI Browser),Browser-agent memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://www.sigmabrowser.com/,depth-floor-reached,terminal-mark-p5
sigma-private-ai-browser--sigmabrowser-com,Sigma (Private AI Browser),Browser-agent memory,otel,fillable-and-missing,5,searched not found,searched not found,https://www.sigmabrowser.com/,depth-floor-reached,terminal-mark-p5
sigma-private-ai-browser--sigmabrowser-com,Sigma (Private AI Browser),Browser-agent memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://www.sigmabrowser.com/,depth-floor-reached,terminal-mark-p5
spring-ai-chatmemory--docs-spring-io,Spring AI ChatMemory,Framework-embedded memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://docs.spring.io/spring-ai/reference/api/chat-memory.html,depth-floor-reached,terminal-mark-p5
spring-ai-chatmemory--docs-spring-io,Spring AI ChatMemory,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://docs.spring.io/spring-ai/reference/api/chat-memory.html,depth-floor-reached,terminal-mark-p5
spring-ai-chatmemory--docs-spring-io,Spring AI ChatMemory,Framework-embedded memory,namespace,fillable-and-missing,5,not specified - paper does not address this dimension,not specified - paper does not address this dimension,https://docs.spring.io/spring-ai/reference/api/chat-memory.html,depth-floor-reached,terminal-mark-p5
spring-ai-chatmemory--docs-spring-io,Spring AI ChatMemory,Framework-embedded memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://docs.spring.io/spring-ai/reference/api/chat-memory.html,depth-floor-reached,terminal-mark-p5
stack-ai--stackai-com,Stack AI,Framework-embedded memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://www.stackai.com/,depth-floor-reached,terminal-mark-p5
stack-ai--stackai-com,Stack AI,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.stackai.com/,depth-floor-reached,terminal-mark-p5
stack-ai--stackai-com,Stack AI,Framework-embedded memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.stackai.com/,depth-floor-reached,terminal-mark-p5
stack-ai--stackai-com,Stack AI,Framework-embedded memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://www.stackai.com/,depth-floor-reached,terminal-mark-p5
stack-ai--stackai-com,Stack AI,Framework-embedded memory,otel,fillable-and-missing,5,searched not found,searched not found,https://www.stackai.com/,depth-floor-reached,terminal-mark-p5
stack-ai--stackai-com,Stack AI,Framework-embedded memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://www.stackai.com/,depth-floor-reached,terminal-mark-p5
strands-agents-memory-aws--docs-aws-amazon-com,Strands Agents Memory (AWS),Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/strands-sdk-memory.html,depth-floor-reached,terminal-mark-p5
strands-agents-memory-aws--docs-aws-amazon-com,Strands Agents Memory (AWS),Framework-embedded memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/strands-sdk-memory.html,depth-floor-reached,terminal-mark-p5
strands-agents-memory-aws--docs-aws-amazon-com,Strands Agents Memory (AWS),Framework-embedded memory,mindshare,fillable-and-missing,5,14M+ cumulative downloads (AWS 2 press n/a (AWS subsid jobs,14M+ cumulative downloads (AWS 2 press n/a (AWS subsid jobs,https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/strands-sdk-memory.html,depth-floor-reached,terminal-mark-p5
strands-agents-memory-aws--docs-aws-amazon-com,Strands Agents Memory (AWS),Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/strands-sdk-memory.html,depth-floor-reached,terminal-mark-p5
strands-agents-memory-aws--docs-aws-amazon-com,Strands Agents Memory (AWS),Framework-embedded memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/strands-sdk-memory.html,depth-floor-reached,terminal-mark-p5
strands-agents-memory-aws--docs-aws-amazon-com,Strands Agents Memory (AWS),Framework-embedded memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/strands-sdk-memory.html,depth-floor-reached,terminal-mark-p5
sweep-ai--sweep-dev,Sweep AI,Coding-agent memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://sweep.dev,depth-floor-reached,terminal-mark-p5
sweep-ai--sweep-dev,Sweep AI,Coding-agent memory,import-export,fillable-and-missing,5,searched not found,searched not found,https://sweep.dev,depth-floor-reached,terminal-mark-p5
sweep-ai--sweep-dev,Sweep AI,Coding-agent memory,mcp-support,fillable-and-missing,5,searched not found,searched not found — Sweep is a GitHub-app-shaped tool; MCP not surfaced,https://docs.sweep.dev/,real-data,curated-knowledge
sweep-ai--sweep-dev,Sweep AI,Coding-agent memory,mindshare,fillable-and-missing,5,n/a (GitHub app) n/a (YC-backed jobs,n/a (GitHub app) n/a (YC-backed jobs,https://sweep.dev,depth-floor-reached,terminal-mark-p5
sweep-ai--sweep-dev,Sweep AI,Coding-agent memory,otel,fillable-and-missing,5,searched not found,searched not found,https://sweep.dev,depth-floor-reached,terminal-mark-p5
sweep-ai--sweep-dev,Sweep AI,Coding-agent memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://sweep.dev,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,import-export,fillable-and-missing,5,searched not found,searched not found,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,mcp-support,fillable-and-missing,5,searched not found,searched not found — no public MCP support documented as of 2026-05,https://docs.tabnine.com/,real-data,curated-knowledge
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,mindshare,fillable-and-missing,5,n/a (IDE plugin) 1 press ~50 (Tabnine co jobs,n/a (IDE plugin) 1 press ~50 (Tabnine co jobs,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,otel,fillable-and-missing,5,searched not found,searched not found,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
tabnine--docs-tabnine-com,Tabnine,Coding-agent memory,webhooks,fillable-and-missing,5,searched not found,searched not found,https://docs.tabnine.com/main/getting-started/context-engine,depth-floor-reached,terminal-mark-p5
vapi-voice-agents--vapi-ai,Vapi (voice agents),Framework-embedded memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://vapi.ai/,depth-floor-reached,terminal-mark-p5
vapi-voice-agents--vapi-ai,Vapi (voice agents),Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://vapi.ai/,depth-floor-reached,terminal-mark-p5
vapi-voice-agents--vapi-ai,Vapi (voice agents),Framework-embedded memory,namespace,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://vapi.ai/,depth-floor-reached,terminal-mark-p5
vapi-voice-agents--vapi-ai,Vapi (voice agents),Framework-embedded memory,otel,fillable-and-missing,5,searched not found,searched not found,https://vapi.ai/,depth-floor-reached,terminal-mark-p5
vapi-voice-agents--vapi-ai,Vapi (voice agents),Framework-embedded memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://vapi.ai/,depth-floor-reached,terminal-mark-p5
vapi-voice-agents--vapi-ai,Vapi (voice agents),Framework-embedded memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://vapi.ai/,depth-floor-reached,terminal-mark-p5
vertex-ai-memory-bank--docs-cloud-google-com,Vertex AI Memory Bank,Platform-provider memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.cloud.google.com/agent-builder/agent-engine/memory-bank/quickstart-adk,depth-floor-reached,terminal-mark-p5
vertex-ai-memory-bank--docs-cloud-google-com,Vertex AI Memory Bank,Platform-provider memory,forgetting,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.cloud.google.com/agent-builder/agent-engine/memory-bank/quickstart-adk,depth-floor-reached,terminal-mark-p5
vertex-ai-memory-bank--docs-cloud-google-com,Vertex AI Memory Bank,Platform-provider memory,tombstoning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.cloud.google.com/agent-builder/agent-engine/memory-bank/quickstart-adk,depth-floor-reached,terminal-mark-p5
vertex-ai-memory-bank--docs-cloud-google-com,Vertex AI Memory Bank,Platform-provider memory,versioning,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.cloud.google.com/agent-builder/agent-engine/memory-bank/quickstart-adk,depth-floor-reached,terminal-mark-p5
voiceflow-memory--docs-voiceflow-com,Voiceflow Memory,Framework-embedded memory,a2a-support,fillable-and-missing,5,searched not found,searched not found,https://docs.voiceflow.com/docs/memory,depth-floor-reached,terminal-mark-p5
voiceflow-memory--docs-voiceflow-com,Voiceflow Memory,Framework-embedded memory,consistency,fillable-and-missing,5,not specified - vendor docs do not address this dimension,not specified - vendor docs do not address this dimension,https://docs.voiceflow.com/docs/memory,depth-floor-reached,terminal-mark-p5
voiceflow-memory--docs-voiceflow-com,Voiceflow Memory,Framework-embedded memory,mcp-support,fillable-and-missing,5,searched not found,searched not found,https://docs.voiceflow.com/docs/memory,depth-floor-reached,terminal-mark-p5
