system_name,field_name,value,source_url
SuperLocalMemory,founders,"Varun Pratap Bhardwaj (creator; researcher; Qualixar initiative)",https://www.varunpratap.com/products/superlocalmemory
SuperLocalMemory,modalities,text,https://www.superlocalmemory.com/
SuperLocalMemory,volume_claim,"no scale claim publicly stated",https://www.superlocalmemory.com/
SuperLocalMemory,conflict_resolution,"none specified (geometric scoring; no LLM needed)",https://www.superlocalmemory.com/
SuperLocalMemory,created,"no data — searched not found (arxiv 2603.14588 submitted ~2026-03)",https://arxiv.org/html/2603.02240
VEKTOR Memory,pricing,"$9/month subscription OR one-time $159 commercial license (activates on up to 3 machines)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,deployment,"Local-only (Node.js; Transformers.js via WebAssembly; SQLite; no cloud infrastructure)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,hq,"no data — searched not found (no identifiable company or HQ found)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,compliance,"not applicable — local-only (no cloud; data stays on user's server)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,data_handling,"All embeddings run locally via WebAssembly; no data sent externally",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,funding,"no data — searched not found (no company identified; individual developer project)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,customers,"no data — searched not found",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,mindshare,"no data — below detection threshold (DEV.to posts only)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,founders,"no data — searched not found (anonymous; no named founders identified)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,modalities,text,https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,volume_claim,"no scale claim publicly stated",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,conflict_resolution,"LLM-arbitrate (AUDN loop: Add/Update/Delete/None resolved before write)",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
VEKTOR Memory,created,"no data — searched not found",https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6
Memory Store,pricing,"no data — searched not found (YC P26 early stage; no pricing page found)",https://www.ycombinator.com/companies/memory-store
Memory Store,deployment,"no data — searched not found (cloud service implied; no deployment docs found)",https://memory.store/
Memory Store,hq,"no data — searched not found (YC P26; no HQ location identified)",https://www.ycombinator.com/companies/memory-store
Memory Store,compliance,"no data — searched not found",https://memory.store/
Memory Store,data_handling,"no data — searched not found",https://memory.store/
Memory Store,funding,"no data — searched not found (YC P26 batch; standard YC investment implied; no public raise announced)",https://www.ycombinator.com/companies/memory-store
Memory Store,customers,"no data — searched not found (very early stage; YC P26)",https://www.ycombinator.com/companies/memory-store
Memory Store,mindshare,"no data — below detection threshold",https://www.ycombinator.com/companies/memory-store
Memory Store,founders,"no data — searched not found (YC P26; no named founders publicly identified)",https://www.ycombinator.com/companies/memory-store
Memory Store,modalities,text,https://www.ycombinator.com/companies/memory-store
Memory Store,volume_claim,"no scale claim publicly stated",https://memory.store/
Memory Store,conflict_resolution,"none specified",https://memory.store/
Memory Store,created,"no data — searched not found",https://www.ycombinator.com/companies/memory-store
Interloom,pricing,"Enterprise pricing; no setup fees; fixed-price per interaction (contact sales)",https://interloom.com/en/pricing/
Interloom,deployment,"Three modes: managed multi-tenant cloud; dedicated single-tenant; BYOM (bring your own model/endpoints)",https://interloom.com/en/pricing/
Interloom,hq,"Germany (Munich)",https://fortune.com/2026/03/23/interloom-ai-agents-raises-16-million-venture-funding/
Interloom,compliance,"ISO 27001:2022, ISO 42001, TISAX certification roadmap in progress; runs on Azure (inherits Azure compliance)",https://interloom.com/en/security/
Interloom,data_handling,"Data protected in transit and at rest; single-tenant isolation available; Azure infrastructure",https://interloom.com/en/security/
Interloom,funding,"$16.5M Seed March 2026; investor DN Capital",https://fortune.com/2026/03/23/interloom-ai-agents-raises-16-million-venture-funding/
Interloom,customers,"Zurich Insurance, JLL, Fiege, Commerzbank, Volkswagen; processing millions of enterprise cases",https://fortune.com/2026/03/23/interloom-ai-agents-raises-16-million-venture-funding/
Interloom,mindshare,"2 press mentions; ~15 job listings (seed stage)",https://fortune.com/2026/03/23/interloom-ai-agents-raises-16-million-venture-funding/
Interloom,founders,"Fabian Jakobi (serial entrepreneur; previously founded Boxplot — acquired; and other ventures)",https://fortune.com/2026/03/23/interloom-ai-agents-raises-16-million-venture-funding/
Interloom,modalities,text,https://interloom.com/
Interloom,volume_claim,"processing millions of enterprise cases (vendor claim)",https://fortune.com/2026/03/23/interloom-ai-agents-raises-16-million-venture-funding/
Interloom,conflict_resolution,"none specified",https://interloom.com/
Nyne,pricing,"no data — searched not found (early-stage product; no public pricing page found)",https://nyne.ai/
Nyne,deployment,"Cloud API (agents deployed across web to build people graph; no self-hosted option found)",https://nyne.ai/
Nyne,hq,"US (San Francisco, CA)",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,compliance,"Deterministic + probabilistic matching; confidence + provenance first-class; enterprise risk threshold controls",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,data_handling,"Blends deterministic and probabilistic matching from public/permissioned/first-party inputs; explicit permissions model",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,funding,"$5.3M Seed March 2026; Wischoff Ventures + South Park Commons",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,customers,"no data — searched not found (early-stage; no named enterprise customers)",https://nyne.ai/
Nyne,mindshare,"1 press mention (TechCrunch); ~9 job listings",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,founders,"Father-son team: Michael Fanous (CEO; UC Berkeley CS; ex-CareRev ML engineer) and Emad Fanous (son; younger co-founder)",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,modalities,text,https://nyne.ai/
Nyne,volume_claim,"250 million sites crawled; no memory-volume claim",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Nyne,conflict_resolution,"none specified",https://nyne.ai/
NeoCognition,pricing,"no data — searched not found (stealth; no product yet public)",https://neocognition.io/
NeoCognition,deployment,"no data — searched not found (no product yet public)",https://neocognition.io/
NeoCognition,hq,"US (Ohio State University spin-off; likely Columbus OH or SF)",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
NeoCognition,compliance,"no data — searched not found (no product yet)",https://neocognition.io/
NeoCognition,data_handling,"no data — searched not found (no product yet)",https://neocognition.io/
NeoCognition,funding,"$40M Seed April 2026; Cambium Capital + Walden Catalyst; angels Intel CEO Lip-Bu Tan + Databricks Ion Stoica",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
NeoCognition,customers,"11–50 employees; no customers disclosed (stealth / early stage)",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
NeoCognition,mindshare,"1 press mention (TechCrunch); ~20 job listings",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
NeoCognition,founders,"OSU academic spin-off; Yu Su (OSU assistant professor; ex-Microsoft Research; Sloan Fellow)",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
NeoCognition,modalities,text,https://www.prnewswire.com/news-releases/neocognition-emerges-from-stealth-with-40-million-seed-round-to-advance-specialized-intelligence-and-expert-agents-302749108.html
NeoCognition,volume_claim,"no scale claim publicly stated",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
NeoCognition,conflict_resolution,"none specified",https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/
MemoraX AI,pricing,"no data — searched not found (product launch in ~12 months from March 2026; no pricing yet)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,deployment,"no data — searched not found (B2B enterprise KM + C2C personalisation planned; no product yet)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,hq,"China (Shenzhen, Nanshan district)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,compliance,"no data — searched not found (no product yet)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,data_handling,"no data — searched not found (no product yet)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,funding,"~$10M Seed March 2026; L2F Light Source + Zhongding Capital + Emerson Collective",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,customers,"no data — searched not found (no customers; product in development)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,mindshare,"1 press mention (36kr); ~20 job listings (Shenzhen seed-stage)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,founders,"He Jianye (Tianjin University professor; ex-Huawei CTO Medical Group; AI/robotics pedigree)",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,modalities,text,https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,volume_claim,"no scale claim publicly stated",https://eu.36kr.com/en/p/3785834045583875
MemoraX AI,conflict_resolution,"none specified",https://eu.36kr.com/en/p/3785834045583875
Trace,pricing,"no data — searched not found (seed-stage; no public pricing page found)",https://www.ycombinator.com/companies/trace-so
Trace,deployment,"Cloud (SaaS integrating Slack/Jira/Notion; no self-hosted option found)",https://unirises.com/yc-backed-startup-trace-transforming-workflow-automation-with-ai-and-human-task-routing/
Trace,hq,"UK (London) / also described as SF-area; Tim Cherkasov + Artur Romanov based in London",https://techcrunch.com/2026/02/26/trace-raises-3-million-to-solve-the-agent-adoption-problem/
Trace,compliance,"no data — searched not found",https://www.ycombinator.com/companies/trace-so
Trace,data_handling,"no data — searched not found",https://www.ycombinator.com/companies/trace-so
Trace,funding,"$3M Seed Feb 2026; YC + Zeno + Transpose + Goodwater + Formosa + WeFunder",https://techcrunch.com/2026/02/26/trace-raises-3-million-to-solve-the-agent-adoption-problem/
Trace,customers,"30+ companies at public launch (no names disclosed)",https://unirises.com/yc-backed-startup-trace-transforming-workflow-automation-with-ai-and-human-task-routing/
Trace,mindshare,"1 press mention (TechCrunch); ~10 job listings",https://techcrunch.com/2026/02/26/trace-raises-3-million-to-solve-the-agent-adoption-problem/
Trace,founders,"Tim Cherkasov (CEO; ex-PM at Copper digital custodian; worked with State Street) + Artur Romanov (CTO; ex-senior engineer Deliveroo; built grocery data ML pipeline)",https://www.linkedin.com/in/timcherkasov/
Trace,modalities,text,https://www.ycombinator.com/companies/trace-so
Trace,volume_claim,"no scale claim publicly stated",https://techcrunch.com/2026/02/26/trace-raises-3-million-to-solve-the-agent-adoption-problem/
Trace,conflict_resolution,"none specified",https://www.ycombinator.com/companies/trace-so
Cellon (Memory.inc),pricing,"no data — searched not found (seed-stage; no pricing page found)",https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),deployment,"no data — searched not found",https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),hq,"South Korea",https://www.venturesquare.net/en/1078966/
Cellon (Memory.inc),compliance,"no data — searched not found",https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),data_handling,"no data — searched not found",https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),funding,"Seed April 2026; investors Primer + The Ventures (amount undisclosed)",https://www.venturesquare.net/en/1078966/
Cellon (Memory.inc),customers,"1–10 employees; no named customers (early-stage)",https://www.venturesquare.net/en/1078966/
Cellon (Memory.inc),mindshare,"1 press mention; ~5 job listings",https://www.venturesquare.net/en/1078966/
Cellon (Memory.inc),founders,"Jang Jun-ha (18-year-old CEO at time of founding); Korean startup",https://app.dealroom.co/news/feed/18-year-old-founder-s-ai-memory-startup-cellon-raises-seed-funding-from-primer-and-the-ventures
Cellon (Memory.inc),modalities,text,https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),volume_claim,"no scale claim publicly stated",https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),conflict_resolution,"none specified",https://en.wowtale.net/2026/04/30/233992/
Cellon (Memory.inc),created,"no data — searched not found",https://en.wowtale.net/2026/04/30/233992/
MemWal (Walrus),pricing,"Comparable to centralized models (per Mysten Labs; $WAL token-based usage)",https://www.blocksandfiles.com/ai-ml/2026/03/31/walrus-pitches-memwal-as-decentralized-storage-for-ai-agent-memory/5213479
MemWal (Walrus),deployment,"Decentralised blockchain storage (Sui blockchain via Walrus protocol; SDK in beta)",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),hq,"US (Palo Alto — Mysten Labs HQ)",https://www.mystenlabs.com/about
MemWal (Walrus),compliance,"Append-only verifiable on-chain storage; auditability by design; no traditional compliance certs found",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),data_handling,"Encrypted agent memory stored on Sui blockchain; portable and verifiable; user controls keys",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),funding,"$140M private token sale ($WAL) 2025; ~$2B protocol valuation; investors a16z crypto + Standard Crypto + Electric Capital + Franklin Templeton",https://fortune.com/crypto/2025/03/20/walrus-fundraise-140-million-2-billion-andreessen-horowitz/
MemWal (Walrus),customers,"no data — searched not found (SDK in beta; no named enterprise customers)",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),mindshare,"no data — below detection threshold for AI-memory-specific signal",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),founders,"Mysten Labs: Evan Cheng (CEO) + Sam Blackshear (CTO) + Adeniyi Abiodun + George Danezis + Kostas Chalkias (ex-Facebook/Diem; founded Sept 2021)",https://www.mystenlabs.com/about
MemWal (Walrus),modalities,text,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),volume_claim,"450TB data stored on Walrus at 1-year anniversary (protocol-level; not memory-specific)",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
MemWal (Walrus),conflict_resolution,"append (no resolution — on-chain append-only)",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck
AI Singapore SEA-LION,pricing,"Free download (Hugging Face + AISG website); no commercial pricing",https://sea-lion.ai/models/
AI Singapore SEA-LION,deployment,"Both (free download self-hosted + Amazon SageMaker JumpStart for managed deployment)",https://aisingapore.org/
AI Singapore SEA-LION,hq,"Singapore (AI Singapore — national research foundation)",https://aisingapore.org/
AI Singapore SEA-LION,compliance,"IBM MOU for AI governance integration; AISG plans compliance/risk frameworks",https://asean.newsroom.ibm.com/AI-Singapores-SEA-LION-LLM
AI Singapore SEA-LION,data_handling,"National research project; public data; no commercial data handling",https://aisingapore.org/
AI Singapore SEA-LION,funding,"Nationally funded (Singapore government / AISG); no private venture funding",https://aisingapore.org/
AI Singapore SEA-LION,customers,"Southeast Asian research community; NCS and Tokopedia (pilot); non-commercial",https://www.ncs.co/en-sg/impact-insights/scaling-southeast-asias-ai-advantage/
AI Singapore SEA-LION,mindshare,"no data — below detection threshold for HN/press in Western market",https://sea-lion.ai/models/
AI Singapore SEA-LION,founders,"AI Singapore (AISG) — national AI programme; no individual founders",https://sea-lion.ai/about/
AI Singapore SEA-LION,modalities,text,https://sea-lion.ai/models/
AI Singapore SEA-LION,volume_claim,"245M training text pairs; 128K token context (no memory volume claim)",https://sea-lion.ai/models/
AI Singapore SEA-LION,conflict_resolution,"not applicable (retrieval model only; no write path)",https://sea-lion.ai/models/
AI Singapore SEA-LION,created,"2023 (first SEA-LION launch)",https://www.cdotrends.com/story/4152/singapores-sea-lion-v2-ai-model-out
Krutrim Kruti (Ola),pricing,"INR-billed; A100 instances competitively priced; consumer app free at launch",https://www.olakrutrim.com/
Krutrim Kruti (Ola),deployment,"Cloud-hosted on Indian servers (Krutrim Cloud; sovereign India-first)",https://www.computerweekly.com/news/366629172/Olas-Krutrim-builds-AI-first-sovereign-cloud-for-India
Krutrim Kruti (Ola),hq,"India (Bangalore)",https://www.business-standard.com/companies/start-ups/krutrim-kruti-ai-bhavesh-aggarwal-india-localised-ai-assistant-125061500577_1.html
Krutrim Kruti (Ola),compliance,"India-first data privacy; hosted on Indian servers; regulatory compliance focus",https://www.upgrad.com/blog/ola-krutrim-ai-assistant-kruti-goes-offline/
Krutrim Kruti (Ola),data_handling,"Hosted on Indian servers; India-first approach to data privacy; no data export to foreign servers",https://www.upgrad.com/blog/ola-krutrim-ai-assistant-kruti-goes-offline/
Krutrim Kruti (Ola),funding,"$50M Series A at $1B valuation (unicorn); Matrix Partners India; Bhavish Aggarwal committed ₹2000Cr + ₹10000Cr more",https://www.caproasia.com/2024/02/01/india-artificial-intelligence-startup-krutrim-founded-by-ola-electric-ceo-bhavish-aggarwal-raised-50-million-at-1-billion-valuation-in-1st-funding-round-led-by-venture-capital-matrix-partners-kruti/
Krutrim Kruti (Ola),customers,"no data — searched not found (Kruti app went offline Dec 2025; shifting to cloud services)",https://techcrunch.com/2026/05/05/indias-first-genai-unicorn-shifts-to-cloud-services-as-ai-model-ambitions-face-reality/
Krutrim Kruti (Ola),mindshare,"3 press mentions; Ola-subsidiary (no independent jobs signal)",https://techcrunch.com/2026/05/05/indias-first-genai-unicorn-shifts-to-cloud-services-as-ai-model-ambitions-face-reality/
Krutrim Kruti (Ola),founders,"Bhavish Aggarwal (founder; IIT Bombay; previously co-founded Ola Cabs)",https://ai-labs.olakrutrim.com/
Krutrim Kruti (Ola),modalities,"text + voice + image",https://ai-labs.olakrutrim.com/
Krutrim Kruti (Ola),volume_claim,"internal — undisclosed",https://ai-labs.olakrutrim.com/
Krutrim Kruti (Ola),conflict_resolution,LLM-arbitrate,https://ai-labs.olakrutrim.com/
Krutrim Kruti (Ola),created,"2025-06 (Kruti launched June 12 2025)",https://www.business-standard.com/companies/start-ups/krutrim-kruti-ai-bhavesh-aggarwal-india-localised-ai-assistant-125061500577_1.html
NAVER HyperCLOVA X THINK,pricing,"Enterprise only (contact sales; NAVER Cloud enterprise contracts)",https://clova.ai/en/hyperclova
NAVER HyperCLOVA X THINK,deployment,"Managed-only (NAVER Cloud; sovereign Korean deployment; Neurocloud hybrid option)",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,hq,"South Korea (Seongnam — NAVER HQ)",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,compliance,"17 compliance certifications; first Korean CSP with CSA STAR Gold Level + MTCS Level 3",https://www.navercloudcorp.com/NAVER_Cloud_251114_EN.pdf
NAVER HyperCLOVA X THINK,data_handling,"On-premise + private cloud options; Neurocloud for proprietary data training within secure network",https://www.navercloudcorp.com/NAVER_Cloud_251114_EN.pdf
NAVER HyperCLOVA X THINK,funding,"NAVER corporate (1+ trillion won invested in AI over 5 years; no external VC funding)",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,customers,"no data — searched not found (enterprise only; Korean enterprises and government; no names disclosed)",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,mindshare,"2 press mentions; NAVER subsidiary (no independent jobs signal)",https://www.navercorp.com/en/media/pressReleasesDetail?seq=33066
NAVER HyperCLOVA X THINK,founders,"NAVER Labs (Korean internet giant); corporate research lab; no individual founders",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,modalities,"no data — searched not found (text confirmed; video comprehension added in Feb 2025 HyperCLOVA X update)",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,volume_claim,"no data — searched not found",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,conflict_resolution,"no data — searched not found",https://navercorp.com/en/tech/hyperclovax
NAVER HyperCLOVA X THINK,created,"no data — searched not found (THINK variant; HyperCLOVA X base launched Aug 2023)",https://venturebeat.com/ai/koreas-naver-joins-generative-ai-race-with-hyperclova-x-large-language-model
M3-Agent (ByteDance),pricing,"not applicable — academic research code (no commercial pricing)",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),deployment,"Self-hosted (research code; API config + memory graph files)",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),hq,"China (ByteDance — Beijing HQ)",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),compliance,"not applicable — not commercial",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),data_handling,"not applicable — not commercial (research code)",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),funding,"not applicable — ByteDance corporate research",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),customers,"not applicable — corporate research product",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),mindshare,"1.3k GitHub stars; below detection threshold",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),founders,"ByteDance Seed team + Zhejiang University + SJTU; corporate research; no individual founders",https://github.com/ByteDance-Seed/m3-agent
M3-Agent (ByteDance),modalities,"text + video + audio (builds memory from live video and audio streams)",https://www.marktechpost.com/2025/08/19/meet-m3-agent-a-multimodal-agent-with-long-term-memory-and-enhanced-reasoning-capabilities/
M3-Agent (ByteDance),volume_claim,"no data — searched not found",https://arxiv.org/abs/2508.09736
M3-Agent (ByteDance),conflict_resolution,"no data — searched not found",https://arxiv.org/abs/2508.09736
AutoGLM (Zhipu AI),pricing,"Free + paid (AutoGLM Rumination free; commercial API via open.bigmodel.cn)",https://open.bigmodel.cn/pricing
AutoGLM (Zhipu AI),deployment,"Both (cloud API + local deployment option for privacy)",https://xiao9905.github.io/AutoGLM/
AutoGLM (Zhipu AI),hq,"China (Beijing — Zhipu AI / Z.ai)",https://www.zhipuai.cn/en
AutoGLM (Zhipu AI),compliance,"Chinese national standard compliance for AI-generated content (Sept 2025); GDPR/regional standards for local deployment",https://aiagentindex.mit.edu/2025/autoglm/
AutoGLM (Zhipu AI),data_handling,"Privacy Policy + User Agreement; local deployment option; data stays on-device for local mode",https://technode.com/2025/12/09/zhipu-ai-open-sources-autoglm-an-ai-agent-model-capable-of-full-phone-operation/
AutoGLM (Zhipu AI),funding,"$400M Series D ~May 2024 at ~$20B valuation; investors Alibaba and others",https://reads.alibaba.com/chinese-ai-model-zhipu-secures-410-million-funding-2024-revenue-to-double/
AutoGLM (Zhipu AI),customers,"Enterprise and consumer AI in China; 50+ high-frequency Chinese app integrations (WeChat, Taobao, Douyin, Meituan)",https://technode.com/2025/12/09/zhipu-ai-open-sources-autoglm-an-ai-agent-model-capable-of-full-phone-operation/
AutoGLM (Zhipu AI),mindshare,"25.2k GitHub stars; +196/mo; 3 press mentions; Zhipu AI subsidiary (no independent jobs signal)",https://technode.com/2025/12/09/zhipu-ai-open-sources-autoglm-an-ai-agent-model-capable-of-full-phone-operation/
AutoGLM (Zhipu AI),founders,"Zhipu AI (Tsinghua University spin-off); co-founders Tang Jie and Jie Tang (Tsinghua CS professors)",https://xiao9905.github.io/AutoGLM/
AutoGLM (Zhipu AI),modalities,"no data — searched not found (text confirmed; phone use implies GUI/screen; voice expected)",https://xiao9905.github.io/AutoGLM/
AutoGLM (Zhipu AI),volume_claim,"no data — searched not found (50+ app integrations; task memory across 20+ steps claimed)",https://technode.com/2025/12/09/zhipu-ai-open-sources-autoglm-an-ai-agent-model-capable-of-full-phone-operation/
AutoGLM (Zhipu AI),conflict_resolution,"no data — searched not found",https://xiao9905.github.io/AutoGLM/
Jamba (AI21 Labs),pricing,"Free trial ($10 credit, no CC required); pay-as-you-go per token; enterprise custom pricing with VPC/on-prem",https://www.ai21.com/jamba/
Jamba (AI21 Labs),deployment,"Both (AI21 Studio cloud; Azure/AWS Bedrock/GCP Vertex AI; private VPC; on-premises)",https://www.ai21.com/jamba/
Jamba (AI21 Labs),hq,"Israel (Tel Aviv)",https://en.wikipedia.org/wiki/AI21_Labs
Jamba (AI21 Labs),compliance,"SOC 2; ISO 27001/17/18 certified; GDPR; enterprise deployment enables GLBA + HIPAA-ready",https://www.ai21.com/jamba/
Jamba (AI21 Labs),data_handling,"Zero data visibility option via private VPC or on-prem; Microsoft Azure does not share prompt/output data with AI21",https://www.ai21.com/jamba/
Jamba (AI21 Labs),funding,"$608M total; Series D May 2025",https://en.wikipedia.org/wiki/AI21_Labs
Jamba (AI21 Labs),customers,"$58M ARR; 201-500 employees; Boston Consulting Group, Bain, Moderna, Amgen, Gates Foundation",https://www.ai21.com/jamba/
Jamba (AI21 Labs),mindshare,"no data — below detection threshold for memory-specific signal",https://www.ai21.com/jamba/
Jamba (AI21 Labs),founders,"Tel Aviv; co-founders Yoav Shoham (Stanford AI professor emeritus) and Amnon Shashua (Hebrew Univ; also Mobileye founder)",https://en.wikipedia.org/wiki/AI21_Labs
Jamba (AI21 Labs),modalities,text,https://www.ai21.com/jamba/
Jamba (AI21 Labs),volume_claim,"256K context on single 8-GPU node; Reasoning 3B at 250K context on laptop",https://www.ai21.com/jamba/
Jamba (AI21 Labs),conflict_resolution,"none specified (session-scoped; read-only KV-cache)",https://www.ai21.com/jamba/
Aleph Alpha PhariaAI,pricing,"Enterprise pricing (salesperson-led; no public price card; quoted by deployment model + SLA + compliance)",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,deployment,"Both (on-prem + self-hosted inference + cloud API); European infrastructure",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,hq,"Germany (Heidelberg)",https://en.wikipedia.org/wiki/Aleph_Alpha
Aleph Alpha PhariaAI,compliance,"GDPR-compliant; European infrastructure; co-built with PwC for legal/compliance applications",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,data_handling,"Runs on European infrastructure; sovereign deployment for German government/defence; GDPR-compliant",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,funding,"$532M total; Series B Nov 2023; investors Bosch + Schwarz Group + SAP + others",https://en.wikipedia.org/wiki/Aleph_Alpha
Aleph Alpha PhariaAI,customers,"German federal ministries; European defence agencies; banking/healthcare/legal; Schwarz Group; PwC joint venture",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,mindshare,"no data — below detection threshold for HN/press (enterprise-only; no developer community)",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,founders,"Jonas Andrulis (founder; ex-Apple AI research); Bosch/Schwarz Group strategic investors",https://medium.com/birds-view/biggest-ai-funding-in-europe-behind-the-scenes-of-aleph-alphas-500m-usd-series-b-d240dda878af
Aleph Alpha PhariaAI,modalities,"no data — searched not found",https://aleph-alpha.com/phariaai/
Aleph Alpha PhariaAI,volume_claim,"no data — searched not found",https://aleph-alpha.com/phariaai/
